42.249468;84;TCP;142.166.14.71;80;192.168.4.119;4475;0.06;0.12;15.724999999996214;0
42.687403;85;TCP;208,111,161,254;80;192.168.2.106;2991;2.54;0.516;2548.2199999999934;0
42.950196;86;TCP;192.168.5.122;22;192.168.1.103;1706;15.005999999999998;2.4979999999999998;5395.256000000003;0
43.046119;87;TCP;208,111,161,254;80;192.168.2.106;2992;3.205;0.432;132.8150000000008;0
43.152211;88;TCP;192.168.5.122;22;192.168.4.121;51067;7.966000000000002;1.9200000000000006;7890.546;0
43.311654;89;TCP;192.168.5.122;22;192.168.1.101;4183;6.358000000000001;1.6640000000000004;5285.171000000006;0
43.565963;90;TCP;208.111.160.6;80;192.168.2.106;2993;2.7150000000000003;0.456;133.12799999999925;0
43.898492;91;TCP;208.111.160.6;80;192.168.2.106;2994;3.4290000000000003;0.432;174.1220000000041;0
44.271733;92;TCP;208.111.160.6;80;192.168.2.106;2995;2.9430000000000005;0.432;201.13400000000325;0
44.765792;93;TCP;208,111,161,254;80;192.168.2.106;2996;3.5450000000000004;0.432;168.27100000000428;0
44.92163;94;TCP;208,111,161,254;80;192.168.2.106;2997;3.0789999999999997;0.457;654.0269999999992;0
45.223199;95;TCP;140.211.15.16;80;192.168.4.118;4488;53.23800000000003;2.218000000000001;148680.986;0
45.285838;96;TCP;208.111.160.6;80;192.168.2.106;2998;3.8850000000000002;0.456;159.16899999999856;0
45.643364;97;TCP;208.111.160.6;80;192.168.2.106;2999;2.896;0.432;149.65500000000276;0
45.774515;98;TCP;208.111.160.6;80;192.168.2.106;3000;3.181;0.433;536.4450000000005;0
45.991791;99;TCP;192.168.5.122;22;192.168.1.102;2396;6.246000000000001;1.6640000000000004;5290.109000000001;0
46.534825;100;TCP;208.111.160.6;80;192.168.2.106;3001;2.651;0.433;657.0859999999996;0
46.559037;101;TCP;192.168.5.122;22;192.168.2.113;4493;13.314000000000002;2.4379999999999997;5384.818000000003;0
46.589614;102;TCP;65.54.81.117;80;192.168.4.121;51068;3.333;0.7630000000000001;29958.49100000001;0
46.683461;103;TCP;65.54.81.171;80;192.168.4.121;51069;0.407;0.9560000000000002;19170.643000000004;0
46.750198;104;TCP;140.211.15.15;80;192.168.4.118;4489;5.5;0.8640000000000003;177887.56100000002;0
47.428211;105;TCP;208,111,161,254;80;192.168.2.106;3002;2.7860000000000005;0.457;654.1190000000015;0
47.655859;106;TCP;65.55.184.16;443;192.168.2.107;2479;5.823;2.531;239.62500000000375;0
48.280736;107;TCP;208,111,161,254;80;192.168.2.106;3003;2.964;0.433;665.0400000000047;0
48.346489;108;TCP;192.168.5.122;22;192.168.1.103;1707;13.314000000000002;2.4379999999999997;5371.967000000005;0
48.599518;109;TCP;192.168.5.122;22;192.168.1.101;4184;33.894;2.71;5362.050999999994;0
49.030705;110;TCP;208,111,161,254;80;192.168.2.106;3004;1.893;0.433;731.3230000000033;0
49.991511;111;TCP;208,111,161,254;80;192.168.2.106;3005;2.916;0.433;1663.329999999995;0
51.120901;112;TCP;192.168.5.122;22;192.168.4.121;51070;54.44200000000003;3.1460000000000004;8037.506999999998;0
51.24777;113;TCP;192.168.5.122;22;192.168.1.104;15841;986.6980000000058;14.974000000000022;13890.503999999994;0
51.282588;114;TCP;192.168.5.122;22;192.168.1.102;2397;30.714;2.634;5376.569000000003;0
51.857504;115;TCP;208.111.160.6;80;192.168.2.106;3006;2.644;0.433;1650.147000000004;0
51.945408;116;TCP;192.168.5.122;22;192.168.2.113;4494;8.582000000000003;2.3939999999999997;5384.1529999999975;0
53.706123;117;TCP;208,111,161,254;80;192.168.2.106;3007;2.9459999999999997;0.433;660.0040000000007;0
53.719255;118;TCP;192.168.5.122;22;192.168.1.103;1708;8.582000000000003;2.3939999999999997;5306.9980000000005;0
54.569799;119;TCP;208,111,161,254;80;192.168.2.106;3008;2.584;0.433;655.0199999999933;0
55.43373;120;TCP;208,111,161,254;80;192.168.2.106;3009;2.439;0.433;485.4000000000056;0
56.117589;121;TCP;208,111,161,254;80;192.168.2.106;3010;1.369;0.433;560.0619999999949;0
56.664889;122;TCP;192.168.5.122;22;192.168.1.102;2398;6.246000000000001;1.6640000000000004;5348.914000000001;0
56.876507;123;TCP;208.111.160.6;80;192.168.2.106;3011;3.0260000000000002;0.433;655.1200000000038;0
57.331026;124;TCP;192.168.5.122;22;192.168.2.113;4495;7.306000000000004;2.252;5432.417000000001;0
57.731605;125;TCP;208,111,161,254;80;192.168.2.106;3012;2.066;0.433;451.8589999999989;0
58.393349;126;TCP;74.86.133.140;80;192.168.4.118;4490;7.902000000000001;0.9670000000000003;177837.827;0
58.504456;127;TCP;140.211.15.9;80;192.168.4.118;4491;23.064999999999994;1.2460000000000007;178164.205;0
58.540694;128;TCP;208.111.160.6;80;192.168.2.106;3013;2.805;0.433;751.6859999999995;0
58.733353;129;TCP;209.17.73.20;80;192.168.4.118;4492;3.005;0.8380000000000003;177716.551;0
59.026902;130;TCP;192.168.5.122;22;192.168.1.103;1709;7.306000000000004;2.252;5342.917000000007;0
59.486928;131;TCP;208,111,161,254;80;192.168.2.106;3014;2.767;0.433;457.91100000000284;0
60.2337;132;TCP;208.111.160.6;80;192.168.2.106;3015;2.7640000000000002;0.457;663.5589999999993;0
60.776921;133;TCP;65.54.81.44;80;192.168.4.121;51071;0.46699999999999997;0.9560000000000002;15316.975999999997;0
60.984186;134;TCP;208.111.160.6;80;192.168.2.106;3016;3.064;0.433;1664.9630000000002;0
62.014417;135;TCP;192.168.5.122;22;192.168.1.102;2399;7.574000000000004;2.4539999999999997;5364.606999999999;0
62.768904;136;TCP;192.168.5.122;22;192.168.2.113;4496;6.246000000000001;1.6640000000000004;5411.881000000001;0
62.8498;137;TCP;208.111.160.6;80;192.168.2.106;3017;2.7199999999999998;0.433;671.284;0
63.583481;138;TCP;142.166.14.71;80;192.168.4.119;4495;0.6759999999999999;0.446;114228.97799999999;0
63.607227;139;TCP;208,111,161,254;80;192.168.2.106;3018;1.2890000000000001;0.373;794.8009999999997;0
64.102896;140;TCP;192.168.5.122;80;192.168.3.115;3819;104.402;2.719000000000001;35673.15499999999;0
64.373612;141;TCP;192.168.5.122;22;192.168.1.103;1710;6.3660000000000005;1.7240000000000004;5350.825000000001;0
65.858335;142;TCP;12.180.55.140;80;192.168.2.106;3019;1736.8949999999782;45.19500000000011;72679.91200000001;0
66.24871;143;TCP;199.7.48.190;80;192.168.1.104;2799;0.0;0.06;0.0;0
67.379844;144;TCP;192.168.5.122;22;192.168.1.102;2400;6.310000000000001;1.6640000000000004;5352.450999999988;0
68.182021;145;TCP;192.168.5.122;22;192.168.2.113;4497;30.714;2.694;5457.706999999999;0
69.72424;146;TCP;192.168.5.122;22;192.168.1.103;1711;30.714;2.634;5317.1350000000075;0
70.080881;147;TCP;72.14.204.191;80;192.168.2.106;3020;38.34800000000002;1.2160000000000006;71464.20599999999;0
70.477522;148;TCP;72.14.204.99;80;192.168.2.106;3021;100.29999999999993;2.6540000000000017;71066.989;0
70.833682;149;TCP;72.14.204.191;80;192.168.2.106;3022;3.8;1.143;70710.87100000001;0
71.045766;150;TCP;72.14.204.147;80;192.168.2.106;3023;82.83500000000001;2.272000000000001;70499.17900000002;0
72.328831;151;TCP;72.14.204.104;80;192.168.2.106;3024;61.12100000000005;1.689000000000001;69215.547;0
72.578928;152;TCP;192.168.5.122;22;192.168.1.104;15842;7.874000000000005;2.3779999999999997;5459.339;0
72.732894;153;TCP;192.168.5.122;22;192.168.1.102;2401;1041.1500000000042;15.220000000000024;5892.123999999995;0
72.920591;154;TCP;192.168.5.122;110;192.168.2.106;3025;1.042;0.497;20.74299999999596;0
73.226741;155;TCP;72.14.204.103;80;192.168.2.106;3026;25.235;1.1280000000000003;68318.241;0
73.64365;156;TCP;192.168.5.122;22;192.168.2.113;4498;6.246000000000001;1.6640000000000004;5411.549000000008;0
74.792401;157;IMAP;192.168.3.116;2756;192.168.5.122;143;43.60000000000015;103.92999999999829;8.6261796441E7;0
75.047022;158;TCP;192.168.5.122;22;192.168.1.103;1712;6.246000000000001;1.6040000000000003;5283.816000000002;0
76.041934;159;TCP;65.54.81.44;80;192.168.4.121;51072;0.407;0.9560000000000002;19170.821000000004;0
77.295964;160;TCP;208.111.160.6;80;192.168.2.106;3027;4.362;0.432;155.57800000000555;0
77.418113;161;TCP;208,111,161,254;80;192.168.2.106;3028;2.136;0.432;127.86799999999232;0
77.503055;162;TCP;192.168.5.122;110;192.168.2.112;4888;1.042;0.499;15.29499999999473;0
77.511192;163;TCP;208,111,161,254;80;192.168.2.106;3029;2.471;0.492;2707.1030000000037;0
77.646545;164;TCP;208,111,161,254;80;192.168.2.106;3030;2.4360000000000004;0.432;147.04600000000312;0
77.716199;165;TCP;208.111.160.6;80;192.168.2.106;3031;4.362;0.432;193.55600000000095;0
77.758264;166;TCP;208,111,161,254;80;192.168.2.106;3032;3.4530000000000003;0.432;168.99200000000292;0
77.874851;167;TCP;208,111,161,254;80;192.168.2.106;3033;2.136;0.432;136.3190000000003;0
77.893544;168;TCP;208.111.160.6;80;192.168.2.106;3034;2.9090000000000003;0.432;140.8839999999998;0
77.975502;169;TCP;208,111,161,254;80;192.168.2.106;3035;2.471;0.432;121.39599999999007;0
77.998918;170;TCP;208.111.160.6;80;192.168.2.106;3036;2.6100000000000003;0.432;132.20699999999397;0
78.040617;171;TCP;192.168.5.122;22;192.168.1.104;15843;15.005999999999998;2.4979999999999998;5398.503000000005;0
78.06117;172;TCP;208,111,161,254;80;192.168.2.106;3037;2.4360000000000004;0.432;126.5420000000006;0
78.095808;173;TCP;208,111,161,254;80;192.168.2.106;3038;3.064;0.432;159.64599999999507;0
78.15014;174;TCP;208,111,161,254;80;192.168.2.106;3039;3.4530000000000003;0.432;161.56500000001017;0
78.21824;175;TCP;208.111.160.6;80;192.168.2.106;3040;2.3160000000000003;0.432;1472.4060000000065;0
78.701135;176;TCP;192.168.5.122;22;192.168.1.102;2402;54.49000000000003;2.858;5388.296000000011;0
79.057088;177;TCP;192.168.5.122;22;192.168.2.113;4499;7.574000000000004;2.3939999999999997;5427.324000000013;0
79.686361;178;TCP;208.111.160.6;80;192.168.2.106;3041;2.8150000000000004;0.432;131.95100000000082;0
79.686367;179;TCP;208.111.160.6;80;192.168.2.106;3042;2.9090000000000003;0.432;123.43699999999558;0
79.774376;180;TCP;208.111.160.6;80;192.168.2.106;3043;2.6100000000000003;0.432;123.88599999999883;0
79.783432;181;TCP;208.111.160.6;80;192.168.2.106;3044;3.8670000000000004;0.432;176.02899999999977;0
79.860372;182;TCP;208,111,161,254;80;192.168.2.106;3045;3.064;0.432;124.55099999999675;0
79.949729;183;TCP;208.111.160.6;80;192.168.2.106;3046;2.3320000000000003;0.432;119.16699999999025;0
80.033522;184;TCP;208.111.160.6;80;192.168.2.106;3047;2.8150000000000004;0.432;120.83099999999547;0
80.119235;185;TCP;208.111.160.6;80;192.168.2.106;3048;3.8670000000000004;0.432;159.0399999999903;0
80.331454;186;TCP;192.168.5.122;22;192.168.1.103;1713;7.574000000000004;2.3939999999999997;5364.001000000002;0
82.732848;187;TCP;208,111,161,254;80;192.168.2.106;3049;3.5900000000000003;0.432;173.2679999999931;0
82.871192;188;TCP;208,111,161,254;80;192.168.2.106;3050;3.213;0.432;133.34600000000307;0
82.969441;189;TCP;208.111.160.6;80;192.168.2.106;3051;3.265;0.432;180.2550000000025;0
83.116112;190;TCP;208,111,161,254;80;192.168.2.106;3052;3.5900000000000003;0.432;155.0060000000002;0
83.116247;191;TCP;208,111,161,254;80;192.168.2.106;3053;3.6390000000000002;0.432;182.1079999999995;0
83.237701;192;TCP;208,111,161,254;80;192.168.2.106;3054;3.213;0.432;123.61299999999176;0
83.264406;193;TCP;208,111,161,254;80;192.168.2.106;3055;3.7820000000000005;0.432;180.37100000000805;0
83.326156;194;TCP;208.111.160.6;80;192.168.2.106;3056;3.2650000000000006;0.432;167.82399999999598;0
83.411149;195;TCP;208,111,161,254;80;192.168.2.106;3057;2.867;0.432;140.05800000001045;0
83.440913;196;TCP;192.168.5.122;22;192.168.1.104;15844;13.314000000000002;2.4979999999999998;5369.187000000011;0
83.460237;197;TCP;208,111,161,254;80;192.168.2.106;3058;3.6390000000000002;0.432;163.48299999999938;0
83.516217;198;TCP;208.111.160.6;80;192.168.2.106;3059;3.3100000000000005;0.432;175.64900000000705;0
83.583991;199;TCP;208,111,161,254;80;192.168.2.106;3060;3.7820000000000005;0.432;172.58700000000715;0
83.658669;200;TCP;208,111,161,254;80;192.168.2.106;3061;2.906;0.432;129.8749999999984;0
83.722404;201;TCP;208,111,161,254;80;192.168.2.106;3062;2.867;0.432;123.39099999999803;0
83.753129;202;TCP;208.111.160.6;80;192.168.2.106;3063;2.6580000000000004;0.432;131.10799999999756;0
83.807494;203;TCP;208.111.160.6;80;192.168.2.106;3064;3.3100000000000005;0.432;613.6499999999927;0
84.095566;204;TCP;192.168.5.122;22;192.168.1.102;2403;6.358000000000001;1.6640000000000004;5292.5059999999885;0
84.373442;205;TCP;208.111.160.6;80;192.168.2.106;3065;3.5810000000000004;0.432;190.36200000000747;0
84.389427;206;TCP;208,111,161,254;80;192.168.2.106;3066;2.906;0.432;117.92900000000373;0
84.472625;207;TCP;208.111.160.6;80;192.168.2.106;3067;2.6580000000000004;0.432;331.54400000000805;0
84.485953;208;TCP;192.168.5.122;22;192.168.2.113;4500;6.310000000000001;1.6640000000000004;5412.609000000003;0
84.529933;209;TCP;208.111.160.6;80;192.168.2.106;3068;3.5460000000000003;0.432;162.540000000007;0
84.76902;210;TCP;208.111.160.6;80;192.168.2.106;3069;3.581;0.432;159.05700000000422;0
84.894289;211;TCP;208.111.160.6;80;192.168.2.106;3070;3.5460000000000003;0.432;154.46500000000185;0
85.696266;212;TCP;192.168.5.122;22;192.168.1.103;1714;6.310000000000001;1.6640000000000004;5352.920000000012;0
86.92028;213;TCP;198.173.85.138;80;192.168.4.119;4485;0.0;0.36;61979.38999999998;0
87.311079;214;TCP;208.111.160.6;80;192.168.2.106;3071;2.6670000000000003;0.456;141.1679999999933;0
87.407792;215;TCP;208.111.160.6;80;192.168.2.106;3072;3.1450000000000005;0.432;139.14199999999255;0
87.510851;216;TCP;208,111,161,254;80;192.168.2.106;3073;3.1790000000000003;0.432;153.2710000000037;0
87.607142;217;TCP;82.98.86.181;80;192.168.4.119;4496;0.726;0.7730000000000001;194613.54499999998;0
87.624818;218;TCP;208,111,161,254;80;192.168.2.106;3074;3.6120000000000005;0.432;204.94999999999663;0
87.785281;219;TCP;208,111,161,254;80;192.168.2.106;3075;2.332;0.432;514.1789999999986;0
88.060419;220;TCP;208.111.160.6;80;192.168.2.106;3076;2.6670000000000003;0.432;121.35600000000579;0
88.142403;221;TCP;208.111.160.6;80;192.168.2.106;3077;3.1450000000000005;0.432;124.57799999999963;0
88.231909;222;TCP;208,111,161,254;80;192.168.2.106;3078;3.1790000000000003;0.432;126.93000000000154;0
88.264212;223;TCP;208.111.160.6;80;192.168.2.106;3079;3.107;0.432;133.69000000000142;0
88.320343;224;TCP;208,111,161,254;80;192.168.2.106;3080;3.6120000000000005;0.432;165.98600000000374;0
88.335278;225;TCP;192.168.5.122;110;192.168.1.105;16805;1.042;0.497;44.87500000000466;0
88.36065;226;TCP;208,111,161,254;80;192.168.2.106;3081;2.797;0.432;143.41799999999694;0
88.452874;227;TCP;208,111,161,254;80;192.168.2.106;3082;2.402;0.432;122.0260000000053;0
88.468648;228;TCP;208.111.160.6;80;192.168.2.106;3083;2.761;0.432;142.85300000000234;0
88.535149;229;TCP;208.111.160.6;80;192.168.2.106;3084;3.107;0.432;135.1179999999914;0
88.576378;230;TCP;208.111.160.6;80;192.168.2.106;3085;2.971;0.432;132.56299999999044;0
88.631565;231;TCP;208,111,161,254;80;192.168.2.106;3086;2.797;0.492;2634.0080000000085;0
88.671951;232;TCP;208,111,161,254;80;192.168.2.106;3087;3.0220000000000002;0.432;847.2369999999927;0
88.724201;233;TCP;208.111.160.6;80;192.168.2.106;3088;2.761;0.432;119.40300000000548;0
88.807886;234;TCP;208.111.160.6;80;192.168.2.106;3089;2.971;0.432;122.18200000000934;0
88.810902;235;TCP;192.168.5.122;22;192.168.1.104;15845;8.582000000000003;2.3939999999999997;5368.362000000005;0
88.894675;236;TCP;208,111,161,254;80;192.168.2.106;3090;3.0220000000000002;0.432;622.7669999999961;0
89.388733;237;TCP;192.168.5.122;22;192.168.1.102;2404;73.01000000000005;3.0700000000000003;5396.073999999999;0
89.514025;238;TCP;208,111,161,254;80;192.168.2.106;3091;2.454;0.492;2519.5719999999965;0
89.514431;239;TCP;208,111,161,254;80;192.168.2.106;3092;2.454;0.492;2520.906999999994;0
89.899767;240;TCP;192.168.5.122;22;192.168.2.113;4501;1633.801999999961;22.561999999999927;6295.332000000002;0
90.135267;241;TCP;65.54.81.171;80;192.168.4.121;51073;0.407;0.9560000000000002;15077.160000000007;0
91.049765;242;TCP;192.168.5.122;22;192.168.1.103;1715;986.8300000000057;14.49400000000002;5921.346;0
92.253161;243;TCP;208.111.160.6;80;192.168.2.106;3093;3.138;0.432;119.72799999999495;0
92.337653;244;TCP;208,111,161,254;80;192.168.2.106;3094;2.4930000000000003;0.432;136.17800000000102;0
92.427858;245;TCP;208,111,161,254;80;192.168.2.106;3095;3.1470000000000002;0.432;160.40599999999472;0
92.534561;246;TCP;208,111,161,254;80;192.168.2.106;3096;2.74;0.432;169.8740000000072;0
92.669525;247;TCP;208,111,161,254;80;192.168.2.106;3097;2.16;0.432;125.60300000001234;0
92.760109;248;TCP;208.111.160.6;80;192.168.2.106;3098;3.7740000000000005;0.432;173.68100000000197;0
92.883898;249;TCP;208.111.160.6;80;192.168.2.106;3099;3.138;0.432;117.03599999999881;0
92.899879;250;TCP;208,111,161,254;80;192.168.2.106;3100;2.8640000000000003;0.432;129.85199999999963;0
92.965961;251;TCP;208,111,161,254;80;192.168.2.106;3101;2.4930000000000003;0.432;119.9670000000026;0
92.994538;252;TCP;208.111.160.6;80;192.168.2.106;3102;3.072;0.432;148.36599999999578;0
93.050165;253;TCP;208,111,161,254;80;192.168.2.106;3103;3.1470000000000002;0.432;124.20599999998672;0
93.107876;254;TCP;208.111.160.6;80;192.168.2.106;3104;3.3230000000000004;0.432;153.1880000000001;0
93.139105;255;TCP;208,111,161,254;80;192.168.2.106;3105;2.74;0.432;131.4699999999931;0
93.227712;256;TCP;208.111.160.6;80;192.168.2.106;3106;3.3590000000000004;0.432;175.52899999999738;0
93.234564;257;TCP;208,111,161,254;80;192.168.2.106;3107;2.16;0.432;118.70700000000056;0
93.317974;258;TCP;208.111.160.6;80;192.168.2.106;3108;3.7740000000000005;0.432;167.94899999999302;0
93.367917;259;TCP;208,111,161,254;80;192.168.2.106;3109;3.2;0.432;143.49199999999485;0
